product_id,title,description,category,price,avg_rating,num_reviews
P685,Organic Cotton Crew Neck T-Shirt Pro,Performance Organic Cotton Crew Neck T-Shirt Pro engineered with moisture-wicking and quick-dry technology. Flatlock seams for chafe-free comfort.,Clothing & Apparel,299.82,4.9,3077
P686,Foot Massager Shiatsu Electric Advanced,Advanced Foot Massager Shiatsu Electric Advanced combining proven ingredients with innovative delivery for maximum efficacy. Easy to incorporate into daily routines.,Health & Personal Care,88.38,4.4,3958
P687,Self-Healing Cutting Mat A3 Lite,Compact Self-Healing Cutting Mat A3 Lite that keeps your workspace organised and efficient. Compatible with standard office setups.,Office Supplies,193.97,4.8,2151
P688,Watercolour Paint Set 36 Colours Compact,Engaging Watercolour Paint Set 36 Colours Compact that encourages creative thinking and problem-solving. Suitable for the stated age range with parental supervision.,Toys & Games,157.59,3.6,477
P689,Compact Card Reader Multi-Slot Max,Compact and lightweight Compact Card Reader Multi-Slot Max suitable for remote work and travel. Plug-and-play setup with no drivers required.,Electronics,99.27,3.5,220
P690,Database Internals Premium,In-depth guide to Database Internals Premium. Written by leading experts in the field with real-world case studies and best practices throughout.,Books,272.53,3.9,301
P691,Non-Stick Frying Pan 28cm Advanced,Premium quality Non-Stick Frying Pan 28cm Advanced crafted from food-safe materials. Dishwasher safe and built to last. Ideal for everyday use and entertaining.,Home & Kitchen,106.22,4.5,4391
P692,Skipping Rope Weighted 500g Lite,Compact and versatile Skipping Rope Weighted 500g Lite for effective full-body workouts. Easy to set up and store when not in use.,Sports & Fitness,93.55,3.5,4585
P693,Running Shorts with Liner 5-inch Premium,Premium Running Shorts with Liner 5-inch Premium made from responsibly sourced materials. Designed for comfort and durability across a wide range of activities.,Clothing & Apparel,143.87,4.5,4591
P694,Probiotic 50 Billion CFU Lite,Advanced Probiotic 50 Billion CFU Lite combining proven ingredients with innovative delivery for maximum efficacy. Easy to incorporate into daily routines.,Health & Personal Care,31.33,3.8,2527
P695,Ergonomic Seat Cushion Memory Foam Lite,Compact Ergonomic Seat Cushion Memory Foam Lite that keeps your workspace organised and efficient. Compatible with standard office setups.,Office Supplies,81.85,3.7,976
P696,Modelling Clay Air-Dry 500g Pro,Award-winning Modelling Clay Air-Dry 500g Pro combining fun gameplay with developmental benefits. Durable materials safe for children.,Toys & Games,177.14,4.9,595
P697,External SSD 1TB USB 3.2 Compact,Compact and lightweight External SSD 1TB USB 3.2 Compact suitable for remote work and travel. Plug-and-play setup with no drivers required.,Electronics,40.34,4.4,4352
P698,Hands-On Reinforcement Learning Max,"Comprehensive textbook covering Hands-On Reinforcement Learning Max. Suitable for students and practitioners. Includes worked examples, exercises, and code samples.",Books,261.89,3.5,1652
P699,Electric Kettle Variable Temperature Max,Eco-conscious Electric Kettle Variable Temperature Max made from sustainable materials. BPA-free and durable for long-term use in any kitchen.,Home & Kitchen,268.38,5.0,1185
P700,Gym Bag Waterproof 35L Elite,Professional-grade Gym Bag Waterproof 35L Elite designed for home and gym use. Durable construction withstands heavy training sessions.,Sports & Fitness,148.83,4.3,1460
P701,Recycled Polyester Joggers Pro,Premium Recycled Polyester Joggers Pro made from responsibly sourced materials. Designed for comfort and durability across a wide range of activities.,Clothing & Apparel,138.35,3.6,1393
P702,Posture Corrector Adjustable Elite,Premium Posture Corrector Adjustable Elite developed with dermatologist input. Suitable for all skin types. Fragrance-free and hypoallergenic.,Health & Personal Care,236.63,4.6,1072
P703,Planner Weekly Undated Hardcover Max,Durable Planner Weekly Undated Hardcover Max designed for everyday office use. Arrives ready to use straight from the box.,Office Supplies,131.67,4.0,3922
P704,Tabletop Miniature Painting Kit Pro,Engaging Tabletop Miniature Painting Kit Pro that encourages creative thinking and problem-solving. Suitable for the stated age range with parental supervision.,Toys & Games,162.46,4.5,127
P705,Wireless Charging Pad 15W Mini,"High-performance Wireless Charging Pad 15W Mini designed for professional and home use. Features premium build quality, extended battery life, and compatibility with all major platforms.",Electronics,10.28,3.2,2050
P706,Natural Language Processing with Transformers Lite,In-depth guide to Natural Language Processing with Transformers Lite. Written by leading experts in the field with real-world case studies and best practices throughout.,Books,43.02,3.9,2519
P707,Silicone Baking Mat Set of 2 Plus,Premium quality Silicone Baking Mat Set of 2 Plus crafted from food-safe materials. Dishwasher safe and built to last. Ideal for everyday use and entertaining.,Home & Kitchen,92.96,3.7,4274
P708,Agility Ladder Speed Training 6m Mini,"High-performance Agility Ladder Speed Training 6m Mini engineered to improve strength, flexibility, and endurance. Suitable for all fitness levels.",Sports & Fitness,132.92,4.4,1108
P709,Recycled Polyester Joggers Ultra,Versatile Recycled Polyester Joggers Ultra suitable for everyday wear and outdoor adventures. Machine washable and fade-resistant.,Clothing & Apparel,226.27,3.5,3316
P710,Electric Toothbrush Sonic 40000rpm Compact,Clinically formulated Electric Toothbrush Sonic 40000rpm Compact for daily wellness support. Manufactured in GMP-certified facilities with third-party tested ingredients.,Health & Personal Care,219.5,3.4,191
P711,Correction Tape Twist-Up 5-Pack Mini,"Professional Correction Tape Twist-Up 5-Pack Mini built for high-volume office environments. Reliable performance and clean, modern design.",Office Supplies,41.32,4.5,318
P712,Tabletop Miniature Painting Kit Premium,Award-winning Tabletop Miniature Painting Kit Premium combining fun gameplay with developmental benefits. Durable materials safe for children.,Toys & Games,188.81,4.3,404
P713,USB-C Charging Hub 7-Port Pro,"High-performance USB-C Charging Hub 7-Port Pro designed for professional and home use. Features premium build quality, extended battery life, and compatibility with all major platforms.",Electronics,208.47,4.0,3127
P714,Clean Code: A Handbook for Agile Mini,In-depth guide to Clean Code: A Handbook for Agile Mini. Written by leading experts in the field with real-world case studies and best practices throughout.,Books,144.94,3.5,88
P715,Glass Meal Prep Containers 10-Pack Max,Eco-conscious Glass Meal Prep Containers 10-Pack Max made from sustainable materials. BPA-free and durable for long-term use in any kitchen.,Home & Kitchen,34.78,4.1,1135
P716,Compression Knee Sleeves Pair Plus,Compact and versatile Compression Knee Sleeves Pair Plus for effective full-body workouts. Easy to set up and store when not in use.,Sports & Fitness,217.03,3.4,945
P717,Organic Cotton Crew Neck T-Shirt Ultra,Premium Organic Cotton Crew Neck T-Shirt Ultra made from responsibly sourced materials. Designed for comfort and durability across a wide range of activities.,Clothing & Apparel,184.65,4.6,4297
P718,Sleep Mask Contoured 3D Lite,Advanced Sleep Mask Contoured 3D Lite combining proven ingredients with innovative delivery for maximum efficacy. Easy to incorporate into daily routines.,Health & Personal Care,125.87,3.5,4502
P719,File Folders Hanging 25-Pack Compact,Durable File Folders Hanging 25-Pack Compact designed for everyday office use. Arrives ready to use straight from the box.,Office Supplies,280.26,3.8,34
P720,Strategy Board Game 2–4 Players Plus,Engaging Strategy Board Game 2–4 Players Plus that encourages creative thinking and problem-solving. Suitable for the stated age range with parental supervision.,Toys & Games,251.38,4.4,1233
P721,True Wireless Earbuds Pro Mini,"High-performance True Wireless Earbuds Pro Mini designed for professional and home use. Features premium build quality, extended battery life, and compatibility with all major platforms.",Electronics,218.44,3.4,2108
P722,Natural Language Processing with Transformers Ultra,In-depth guide to Natural Language Processing with Transformers Ultra. Written by leading experts in the field with real-world case studies and best practices throughout.,Books,82.91,3.3,1443
P723,Ceramic Pour-Over Coffee Dripper Premium,Thoughtfully designed Ceramic Pour-Over Coffee Dripper Premium combining functionality and style. Perfect for the modern kitchen. Easy to clean and store.,Home & Kitchen,241.46,3.8,961
P724,Foam Roller Deep Tissue Massage Pro,Professional-grade Foam Roller Deep Tissue Massage Pro designed for home and gym use. Durable construction withstands heavy training sessions.,Sports & Fitness,256.33,4.4,1408
P725,Recycled Polyester Joggers Lite,Versatile Recycled Polyester Joggers Lite suitable for everyday wear and outdoor adventures. Machine washable and fade-resistant.,Clothing & Apparel,286.74,3.7,773
P726,Retinol Serum 1% Pure Lite,Clinically formulated Retinol Serum 1% Pure Lite for daily wellness support. Manufactured in GMP-certified facilities with third-party tested ingredients.,Health & Personal Care,38.57,3.9,3751
P727,Adjustable Monitor Arm Single Max,Durable Adjustable Monitor Arm Single Max designed for everyday office use. Arrives ready to use straight from the box.,Office Supplies,255.94,4.6,1378
P728,Card Game Family Party 250 Cards Elite,Award-winning Card Game Family Party 250 Cards Elite combining fun gameplay with developmental benefits. Durable materials safe for children.,Toys & Games,219.28,5.0,1317
P729,USB-C Charging Hub 7-Port Max,Compact and lightweight USB-C Charging Hub 7-Port Max suitable for remote work and travel. Plug-and-play setup with no drivers required.,Electronics,147.38,4.2,3601
P730,Design Patterns: Elements of Reusable Software Advanced,In-depth guide to Design Patterns: Elements of Reusable Software Advanced. Written by leading experts in the field with real-world case studies and best practices throughout.,Books,234.84,4.3,1082
P731,Collapsible Silicone Colander Ultra,Premium quality Collapsible Silicone Colander Ultra crafted from food-safe materials. Dishwasher safe and built to last. Ideal for everyday use and entertaining.,Home & Kitchen,266.83,4.0,530
P732,Resistance Loop Bands Set 12 Lite,Professional-grade Resistance Loop Bands Set 12 Lite designed for home and gym use. Durable construction withstands heavy training sessions.,Sports & Fitness,212.84,4.4,4735
P733,Fleece Neck Gaiter Multifunctional Compact,Performance Fleece Neck Gaiter Multifunctional Compact engineered with moisture-wicking and quick-dry technology. Flatlock seams for chafe-free comfort.,Clothing & Apparel,262.57,4.1,792
P734,Niacinamide Serum 10% Compact,Premium Niacinamide Serum 10% Compact developed with dermatologist input. Suitable for all skin types. Fragrance-free and hypoallergenic.,Health & Personal Care,106.99,4.4,3164
P735,Spiral Notebook A5 Dot Grid Mini,Durable Spiral Notebook A5 Dot Grid Mini designed for everyday office use. Arrives ready to use straight from the box.,Office Supplies,21.09,4.4,1297
P736,Telescope Beginner 70mm Aperture Ultra,Educational Telescope Beginner 70mm Aperture Ultra designed to develop STEM skills through hands-on play. Includes full instructions and all components.,Toys & Games,261.47,3.3,4039
P737,Wireless Charging Pad 15W Compact,Next-generation Wireless Charging Pad 15W Compact with advanced connectivity options. Engineered for reliability and optimised for both productivity and entertainment.,Electronics,291.18,3.3,1836
P738,Site Reliability Engineering Max,In-depth guide to Site Reliability Engineering Max. Written by leading experts in the field with real-world case studies and best practices throughout.,Books,246.04,3.3,3650
P739,Non-Stick Frying Pan 28cm Ultra,Premium quality Non-Stick Frying Pan 28cm Ultra crafted from food-safe materials. Dishwasher safe and built to last. Ideal for everyday use and entertaining.,Home & Kitchen,257.68,4.0,984
P740,Skipping Rope Weighted 500g Pro,Professional-grade Skipping Rope Weighted 500g Pro designed for home and gym use. Durable construction withstands heavy training sessions.,Sports & Fitness,124.0,3.3,4510
P741,Merino Wool Base Layer Top Plus,Performance Merino Wool Base Layer Top Plus engineered with moisture-wicking and quick-dry technology. Flatlock seams for chafe-free comfort.,Clothing & Apparel,289.13,4.3,4176
